name,type,start_time,duration,"mosi","miso"
"SPI","enable",2.890841125,0.000000042,,
"SPI","result",2.890841625,0.000007542,0xB5,0x20
"SPI","result",2.890849625,0.000007542,0x00,0x2F
"SPI","disable",2.890858125,0.000000042,,
"SPI","enable",2.897290958,0.000000042,,
"SPI","result",2.897291458,0.000007542,0xB5,0x20
"SPI","result",2.897299458,0.000007542,0x00,0x2F
"SPI","disable",2.897308,0.000000042,,
"SPI","enable",2.897346375,0.000000042,,
"SPI","result",2.897346875,0.000007542,0xBB,0x20
"SPI","result",2.897354875,0.000007542,0x00,0x2F
"SPI","disable",2.897363375,0.000000042,,
"SPI","enable",2.89740175,0.000000042,,
"SPI","result",2.89740225,0.000007542,0xB8,0x20
"SPI","result",2.89741025,0.000007542,0x00,0x2F
"SPI","disable",2.89741875,0.000000042,,
"SPI","enable",2.897457125,0.000000042,,
"SPI","result",2.897457625,0.000007583,0x96,0x20
"SPI","result",2.897465667,0.000007542,0x00,0x07
"SPI","disable",2.897474167,0.000000042,,
"SPI","enable",2.897512542,0.000000042,,
"SPI","result",2.897513042,0.000007542,0x97,0x20
"SPI","result",2.897521042,0.000007542,0x00,0x30
"SPI","disable",2.897529542,0.000000042,,
"SPI","enable",2.909643833,0.000000042,,
"SPI","result",2.909644333,0.000007542,0x30,0x2F
"SPI","disable",2.909652833,0.000000042,,
"SPI","enable",2.909712667,0.000000042,,
"SPI","result",2.909713167,0.000007542,0x00,0x0F
"SPI","result",2.909721167,0.000007542,0x06,0x0F
"SPI","disable",2.909729708,0.000000042,,
"SPI","enable",2.909764708,0.000000042,,
"SPI","result",2.909765208,0.000007542,0x01,0x0F
"SPI","result",2.909773208,0.000007542,0x2E,0x0F
"SPI","disable",2.909781708,0.000000042,,
"SPI","enable",2.90981675,0.000000042,,
"SPI","result",2.90981725,0.000007542,0x02,0x0F
"SPI","result",2.90982525,0.000007542,0x00,0x0F
"SPI","disable",2.90983375,0.000000042,,
"SPI","enable",2.90986875,0.000000042,,
"SPI","result",2.90986925,0.000007542,0x03,0x0F
"SPI","result",2.90987725,0.000007542,0x07,0x0F
"SPI","disable",2.90988575,0.000000042,,
"SPI","enable",2.90992075,0.000000042,,
"SPI","result",2.90992125,0.000007542,0x04,0x0F
"SPI","result",2.90992925,0.000007542,0x3D,0x0F
"SPI","disable",2.90993775,0.000000042,,
"SPI","enable",2.90997275,0.000000042,,
"SPI","result",2.90997325,0.000007542,0x05,0x0F
"SPI","result",2.90998125,0.000007542,0x54,0x0F
"SPI","disable",2.90998975,0.000000042,,
"SPI","enable",2.91002475,0.000000042,,
"SPI","result",2.91002525,0.000007542,0x06,0x0F
"SPI","result",2.91003325,0.000007542,0xFF,0x0F
"SPI","disable",2.91004175,0.000000042,,
"SPI","enable",2.910076792,0.000000042,,
"SPI","result",2.91007725,0.000007583,0x07,0x0F
"SPI","result",2.910085292,0.000007542,0x00,0x0F
"SPI","disable",2.910093792,0.000000042,,
"SPI","enable",2.910128792,0.000000042,,
"SPI","result",2.910129292,0.000007542,0x08,0x0F
"SPI","result",2.910137292,0.000007542,0x00,0x0F
"SPI","disable",2.910145833,0.000000042,,
"SPI","enable",2.910180833,0.000000042,,
"SPI","result",2.910181333,0.000007542,0x09,0x0F
"SPI","result",2.910189333,0.000007542,0x00,0x0F
"SPI","disable",2.910197833,0.000000042,,
"SPI","enable",2.910232833,0.000000042,,
"SPI","result",2.910233333,0.000007542,0x0B,0x0F
"SPI","result",2.910241333,0.000007542,0x08,0x0F
"SPI","disable",2.910249833,0.000000042,,
"SPI","enable",2.910284833,0.000000042,,
"SPI","result",2.910285333,0.000007542,0x0C,0x0F
"SPI","result",2.910293333,0.000007542,0x00,0x0F
"SPI","disable",2.910301833,0.000000042,,
"SPI","enable",2.910336833,0.000000042,,
"SPI","result",2.910337333,0.000007542,0x0D,0x0F
"SPI","result",2.910345333,0.000007542,0x21,0x0F
"SPI","disable",2.910353833,0.000000042,,
"SPI","enable",2.910388833,0.000000042,,
"SPI","result",2.910389333,0.000007542,0x0E,0x0F
"SPI","result",2.910397333,0.000007542,0x6B,0x0F
"SPI","disable",2.910405833,0.000000042,,
"SPI","enable",2.910440875,0.000000042,,
"SPI","result",2.910441375,0.000007542,0x0F,0x0F
"SPI","result",2.910449375,0.000007542,0xD0,0x0F
"SPI","disable",2.910457875,0.000000042,,
"SPI","enable",2.910492875,0.000000042,,
"SPI","result",2.910493375,0.000007542,0x10,0x0F
"SPI","result",2.910501375,0.000007542,0x5C,0x0F
"SPI","disable",2.910509917,0.000000042,,
"SPI","enable",2.910544917,0.000000042,,
"SPI","result",2.910545417,0.000007542,0x11,0x0F
"SPI","result",2.910553417,0.000007542,0x0F,0x0F
"SPI","disable",2.910561917,0.000000042,,
"SPI","enable",2.910596917,0.000000042,,
"SPI","result",2.910597417,0.000007542,0x12,0x0F
"SPI","result",2.910605417,0.000007542,0x05,0x0F
"SPI","disable",2.910613917,0.000000042,,
"SPI","enable",2.910648917,0.000000042,,
"SPI","result",2.910649417,0.000007542,0x13,0x0F
"SPI","result",2.910657417,0.000007542,0x22,0x0F
"SPI","disable",2.910665958,0.000000042,,
"SPI","enable",2.910700917,0.000000042,,
"SPI","result",2.910701417,0.000007542,0x14,0x0F
"SPI","result",2.910709417,0.000007542,0xF8,0x0F
"SPI","disable",2.910717958,0.000000042,,
"SPI","enable",2.910752917,0.000000042,,
"SPI","result",2.910753417,0.000007583,0x15,0x0F
"SPI","result",2.910761417,0.000007583,0x50,0x0F
"SPI","disable",2.910769958,0.000000042,,
"SPI","enable",2.910804958,0.000000042,,
"SPI","result",2.910805458,0.000007542,0x16,0x0F
"SPI","result",2.910813458,0.000007542,0x07,0x0F
"SPI","disable",2.910821958,0.000000042,,
"SPI","enable",2.910857,0.000000042,,
"SPI","result",2.9108575,0.000007542,0x17,0x0F
"SPI","result",2.9108655,0.000007542,0x30,0x0F
"SPI","disable",2.910874,0.000000042,,
"SPI","enable",2.910909,0.000000042,,
"SPI","result",2.9109095,0.000007542,0x18,0x0F
"SPI","result",2.9109175,0.000007542,0x18,0x0F
"SPI","disable",2.910926,0.000000042,,
"SPI","enable",2.910961,0.000000042,,
"SPI","result",2.9109615,0.000007542,0x19,0x0F
"SPI","result",2.9109695,0.000007542,0x16,0x0F
"SPI","disable",2.910978,0.000000042,,
"SPI","enable",2.911013,0.000000042,,
"SPI","result",2.9110135,0.000007542,0x1A,0x0F
"SPI","result",2.9110215,0.000007542,0x6C,0x0F
"SPI","disable",2.911030042,0.000000042,,
"SPI","enable",2.911065,0.000000042,,
"SPI","result",2.9110655,0.000007542,0x1B,0x0F
"SPI","result",2.9110735,0.000007542,0x43,0x0F
"SPI","disable",2.911082042,0.000000042,,
"SPI","enable",2.911117042,0.000000042,,
"SPI","result",2.911117542,0.000007542,0x1C,0x0F
"SPI","result",2.911125542,0.000007542,0x40,0x0F
"SPI","disable",2.911134042,0.000000042,,
"SPI","enable",2.911169042,0.000000042,,
"SPI","result",2.911169542,0.000007542,0x1D,0x0F
"SPI","result",2.911177542,0.000007542,0x91,0x0F
"SPI","disable",2.911186042,0.000000042,,
"SPI","enable",2.911221083,0.000000042,,
"SPI","result",2.911221583,0.000007542,0x21,0x0F
"SPI","result",2.911229583,0.000007542,0x56,0x0F
"SPI","disable",2.911238083,0.000000042,,
"SPI","enable",2.911273083,0.000000042,,
"SPI","result",2.911273583,0.000007542,0x22,0x0F
"SPI","result",2.911281583,0.000007542,0x10,0x0F
"SPI","disable",2.911290083,0.000000042,,
"SPI","enable",2.911325083,0.000000042,,
"SPI","result",2.911325583,0.000007542,0x23,0x0F
"SPI","result",2.911333583,0.000007542,0xE9,0x0F
"SPI","disable",2.911342125,0.000000042,,
"SPI","enable",2.911377083,0.000000042,,
"SPI","result",2.911377583,0.000007542,0x24,0x0F
"SPI","result",2.911385583,0.000007542,0x0A,0x0F
"SPI","disable",2.911394125,0.000000042,,
"SPI","enable",2.911429083,0.000000042,,
"SPI","result",2.911429583,0.000007542,0x25,0x0F
"SPI","result",2.911437583,0.000007542,0x00,0x0F
"SPI","disable",2.911446125,0.000000042,,
"SPI","enable",2.911481125,0.000000042,,
"SPI","result",2.911481625,0.000007542,0x26,0x0F
"SPI","result",2.911489625,0.000007542,0x11,0x0F
"SPI","disable",2.911498125,0.000000042,,
"SPI","enable",2.911533125,0.000000042,,
"SPI","result",2.911533625,0.000007542,0x2C,0x0F
"SPI","result",2.911541625,0.000007542,0x88,0x0F
"SPI","disable",2.911550125,0.000000042,,
"SPI","enable",2.911585167,0.000000042,,
"SPI","result",2.911585667,0.000007542,0x2D,0x0F
"SPI","result",2.911593667,0.000007542,0x31,0x0F
"SPI","disable",2.911602167,0.000000042,,
"SPI","enable",2.911637167,0.000000042,,
"SPI","result",2.911637667,0.000007542,0x2E,0x0F
"SPI","result",2.911645667,0.000007542,0x0B,0x0F
"SPI","disable",2.911654167,0.000000042,,
"SPI","enable",2.911688958,0.000000042,,
"SPI","result",2.911689458,0.000007542,0x33,0x0F
"SPI","disable",2.911697958,0.000000042,,
"SPI","enable",2.911746458,0.000000042,,
"SPI","result",2.911746958,0.000007542,0x8B,0x40
"SPI","result",2.911754958,0.000007542,0x00,0x08
"SPI","disable",2.9117635,0.000000042,,
"SPI","enable",2.911801875,0.000000042,,
"SPI","result",2.911802375,0.000007542,0x8C,0x40
"SPI","result",2.911810375,0.000007542,0x00,0x00
"SPI","disable",2.911818875,0.000000042,,
"SPI","enable",2.911857875,0.000000042,,
"SPI","result",2.911858375,0.000007542,0x8D,0x40
"SPI","result",2.911866375,0.000007542,0x00,0x21
"SPI","disable",2.911874917,0.000000042,,
"SPI","enable",2.911913292,0.000000042,,
"SPI","result",2.911913792,0.000007542,0x8E,0x40
"SPI","result",2.911921792,0.000007542,0x00,0x6B
"SPI","disable",2.911930292,0.000000042,,
"SPI","enable",2.911968708,0.000000042,,
"SPI","result",2.911969208,0.000007542,0x8F,0x40
"SPI","result",2.911977208,0.000007542,0x00,0xD0
"SPI","disable",2.911985708,0.000000042,,
"SPI","enable",2.912024083,0.000000042,,
"SPI","result",2.912024583,0.000007542,0x90,0x40
"SPI","result",2.912032583,0.000007542,0x00,0x5C
"SPI","disable",2.912041083,0.000000042,,
"SPI","enable",2.912080125,0.000000042,,
"SPI","result",2.912080625,0.000007542,0x91,0x40
"SPI","result",2.912088625,0.000007542,0x00,0x0F
"SPI","disable",2.912097125,0.000000042,,
"SPI","enable",2.9121355,0.000000042,,
"SPI","result",2.912136,0.000007542,0x92,0x40
"SPI","result",2.912144,0.000007542,0x00,0x05
"SPI","disable",2.912152542,0.000000042,,
"SPI","enable",2.912190917,0.000000042,,
"SPI","result",2.912191417,0.000007542,0x93,0x40
"SPI","result",2.912199417,0.000007542,0x00,0x22
"SPI","disable",2.912207917,0.000000042,,
"SPI","enable",2.912246292,0.000000042,,
"SPI","result",2.912246792,0.000007542,0x94,0x40
"SPI","result",2.912254792,0.000007542,0x00,0xF8
"SPI","disable",2.912263292,0.000000042,,
"SPI","enable",2.912302333,0.000000042,,
"SPI","result",2.912302833,0.000007542,0x95,0x40
"SPI","result",2.912310833,0.000007542,0x00,0x50
"SPI","disable",2.912319333,0.000000042,,
"SPI","enable",2.91235775,0.000000042,,
"SPI","result",2.91235825,0.000007542,0xA3,0x40
"SPI","result",2.91236625,0.000007542,0x00,0xE9
"SPI","disable",2.91237475,0.000000042,,
"SPI","enable",2.912413125,0.000000042,,
"SPI","result",2.912413625,0.000007542,0xA4,0x40
"SPI","result",2.912421625,0.000007542,0x00,0x2E
"SPI","disable",2.912430167,0.000000042,,
"SPI","enable",2.912469167,0.000000042,,
"SPI","result",2.912469667,0.000007542,0xA5,0x00
"SPI","result",2.912477667,0.000007542,0x00,0x17
"SPI","disable",2.912486167,0.000000042,,
"SPI","enable",2.912524542,0.000000042,,
"SPI","result",2.912525042,0.000007542,0xA6,0x00
"SPI","result",2.912533042,0.000007542,0x00,0x11
"SPI","disable",2.912541583,0.000000042,,
"SPI","enable",2.937538792,0.000000042,,
"SPI","result",2.937539292,0.000007542,0x34,0x0F
"SPI","disable",2.937547833,0.000000042,,
"SPI","enable",2.937599875,0.000000042,,
"SPI","result",2.937600375,0.000007542,0xB5,0x40
"SPI","result",2.937608375,0.000007583,0x00,0x4F
"SPI","disable",2.937616917,0.000000042,,
"SPI","enable",2.943739667,0.000000042,,
"SPI","result",2.943740167,0.000007542,0xB5,0x10
"SPI","result",2.943748167,0.000007542,0x00,0x5F
"SPI","disable",2.943756667,0.000000042,,
"SPI","enable",2.949840125,0.000000042,,
"SPI","result",2.949840625,0.000007542,0xB5,0x20
"SPI","result",2.949848625,0.000007542,0x00,0x2F
"SPI","disable",2.949857167,0.000000042,,
"SPI","enable",2.955889458,0.000000042,,
"SPI","result",2.955889958,0.000007542,0xB5,0x20
"SPI","result",2.955897958,0.000007542,0x00,0x2F
"SPI","disable",2.955906458,0.000000042,,
"SPI","enable",2.961989583,0.000000042,,
"SPI","result",2.961990083,0.000007542,0xB5,0x20
"SPI","result",2.961998083,0.000007542,0x00,0x2F
"SPI","disable",2.962006583,0.000000042,,
"SPI","enable",2.96803625,0.000000042,,
"SPI","result",2.96803675,0.000007542,0xB5,0x20
"SPI","result",2.96804475,0.000007542,0x00,0x2F
"SPI","disable",2.968053292,0.000000042,,
"SPI","enable",2.974127333,0.000000042,,
"SPI","result",2.974127833,0.000007542,0xB5,0x20
"SPI","result",2.974135833,0.000007542,0x00,0x2F
"SPI","disable",2.974144333,0.000000042,,
"SPI","enable",2.980188708,0.000000042,,
"SPI","result",2.980189208,0.000007542,0xB5,0x20
"SPI","result",2.980197208,0.000007542,0x00,0x2F
"SPI","disable",2.980205708,0.000000042,,
"SPI","enable",2.986265958,0.000000042,,
"SPI","result",2.986266458,0.000007542,0xB5,0x20
"SPI","result",2.986274458,0.000007542,0x00,0x2F
"SPI","disable",2.986283,0.000000042,,
"SPI","enable",2.992367917,0.000000042,,
"SPI","result",2.992368417,0.000007542,0xB5,0x20
"SPI","result",2.992376417,0.000007542,0x00,0x2F
"SPI","disable",2.992384958,0.000000042,,
"SPI","enable",2.998414208,0.000000042,,
"SPI","result",2.998414708,0.000007542,0xB5,0x20
"SPI","result",2.998422708,0.000007542,0x00,0x2F
"SPI","disable",2.998431208,0.000000042,,
"SPI","enable",3.004618167,0.000000042,,
"SPI","result",3.004618667,0.000007542,0xB5,0x20
"SPI","result",3.004626667,0.000007542,0x00,0x2F
"SPI","disable",3.004635167,0.000000042,,
"SPI","enable",3.010762208,0.000000042,,
"SPI","result",3.010762708,0.000007542,0xB5,0x20
"SPI","result",3.010770708,0.000007542,0x00,0x2F
"SPI","disable",3.010779208,0.000000042,,
"SPI","enable",3.010817708,0.000000042,,
"SPI","result",3.010818208,0.000007542,0xB5,0x20
"SPI","result",3.010826208,0.000007542,0x00,0x2F
"SPI","disable",3.010834708,0.000000042,,
"SPI","enable",3.010873083,0.000000042,,
"SPI","result",3.010873583,0.000007542,0xBB,0x20
"SPI","result",3.010881583,0.000007542,0x00,0x2F
"SPI","disable",3.010890083,0.000000042,,
"SPI","enable",3.010928458,0.000000042,,
"SPI","result",3.010928958,0.000007583,0xB8,0x20
"SPI","result",3.010936958,0.000007583,0x00,0x2F
"SPI","disable",3.0109455,0.000000042,,
"SPI","enable",3.010983875,0.000000042,,
"SPI","result",3.010984375,0.000007542,0x96,0x20
"SPI","result",3.010992375,0.000007542,0x00,0x07
"SPI","disable",3.011000917,0.000000042,,
"SPI","enable",3.011039292,0.000000042,,
"SPI","result",3.011039792,0.000007542,0x97,0x20
"SPI","result",3.011047792,0.000007542,0x00,0x30
"SPI","disable",3.011056292,0.000000042,,
"SPI","enable",3.023016958,0.000000042,,
"SPI","result",3.023017458,0.000007542,0xBB,0x20
"SPI","result",3.023025458,0.000007542,0x00,0x2F
"SPI","disable",3.023033958,0.000000042,,
"SPI","enable",3.02307625,0.000000042,,
"SPI","result",3.02307675,0.000007542,0xFF,0x20
"SPI","result",3.02308475,0.000007542,0x00,0x00
"SPI","result",3.02309275,0.000007542,0x00,0xBF
"SPI","result",3.02310075,0.000007542,0x00,0xB8
"SPI","disable",3.02310925,0.000000042,,
"SPI","enable",3.023162333,0.000000042,,
"SPI","result",3.023162833,0.000007542,0x36,0x2F
"SPI","disable",3.023171333,0.000000042,,
"SPI","enable",3.0232085,0.000000042,,
"SPI","result",3.023209,0.000007542,0x3A,0xFF
"SPI","disable",3.023217542,0.000000042,,
"SPI","enable",3.023254667,0.000000042,,
"SPI","result",3.023255167,0.000007542,0x34,0xFF
"SPI","disable",3.023263708,0.000000042,,
"SPI","enable",3.023306417,0.000000042,,
"SPI","result",3.023306917,0.000007542,0xB5,0xFF
"SPI","result",3.023314917,0.000007542,0x00,0xFF
"SPI","disable",3.023323417,0.000000042,,
"SPI","enable",3.029319417,0.000000042,,
"SPI","result",3.029319917,0.000007542,0xB5,0x00
"SPI","result",3.029327917,0.000007542,0x00,0x5F
"SPI","disable",3.029336458,0.000000042,,
"SPI","enable",3.035345375,0.000000042,,
"SPI","result",3.035345875,0.000007542,0xB5,0x20
"SPI","result",3.035353875,0.000007542,0x00,0x2F
"SPI","disable",3.035362375,0.000000042,,
"SPI","enable",3.041317667,0.000000042,,
"SPI","result",3.041318167,0.000007542,0xB5,0x20
"SPI","result",3.041326167,0.000007542,0x00,0x2F
"SPI","disable",3.041334667,0.000000042,,
"SPI","enable",3.047300583,0.000000042,,
"SPI","result",3.047301083,0.000007542,0xB5,0x20
"SPI","result",3.047309083,0.000007542,0x00,0x2F
"SPI","disable",3.047317583,0.000000042,,
"SPI","enable",3.053282125,0.000000042,,
"SPI","result",3.053282625,0.000007542,0xB5,0x20
"SPI","result",3.053290625,0.000007542,0x00,0x2F
"SPI","disable",3.053299167,0.000000042,,
"SPI","enable",3.059268083,0.000000042,,
"SPI","result",3.059268583,0.000007542,0xB5,0x20
"SPI","result",3.059276583,0.000007542,0x00,0x2F
"SPI","disable",3.059285083,0.000000042,,
"SPI","enable",3.065264958,0.000000042,,
"SPI","result",3.065265458,0.000007542,0xB5,0x20
"SPI","result",3.065273458,0.000007542,0x00,0x2F
"SPI","disable",3.065282,0.000000042,,
"SPI","enable",3.071265708,0.000000042,,
"SPI","result",3.071266208,0.000007542,0xB5,0x20
"SPI","result",3.071274208,0.000007542,0x00,0x2F
"SPI","disable",3.071282708,0.000000042,,
"SPI","enable",3.071322625,0.000000042,,
"SPI","result",3.071323125,0.000007542,0xB5,0x20
"SPI","result",3.071331125,0.000007542,0x00,0x2F
"SPI","disable",3.071339625,0.000000042,,
"SPI","enable",3.071378,0.000000042,,
"SPI","result",3.0713785,0.000007542,0xBB,0x20
"SPI","result",3.0713865,0.000007542,0x00,0x2F
"SPI","disable",3.071395042,0.000000042,,
"SPI","enable",3.071433417,0.000000042,,
"SPI","result",3.071433917,0.000007542,0xB8,0x20
"SPI","result",3.071441917,0.000007542,0x00,0x2F
"SPI","disable",3.071450417,0.000000042,,
"SPI","enable",3.071488792,0.000000042,,
"SPI","result",3.071489292,0.000007542,0x96,0x20
"SPI","result",3.071497292,0.000007542,0x00,0x07
"SPI","disable",3.071505792,0.000000042,,
"SPI","enable",3.071544208,0.000000042,,
"SPI","result",3.071544708,0.000007542,0x97,0x20
"SPI","result",3.071552708,0.000007542,0x00,0x30
"SPI","disable",3.071561208,0.000000042,,
"SPI","enable",3.082465,0.000000042,,
"SPI","result",3.0824655,0.000007542,0x36,0x2F
"SPI","disable",3.082474042,0.000000042,,
"SPI","enable",3.082511208,0.000000042,,
"SPI","result",3.082511708,0.000007542,0x3A,0xFF
"SPI","disable",3.082520208,0.000000042,,
"SPI","enable",3.082557375,0.000000042,,
"SPI","result",3.082557875,0.000007542,0x34,0xFF
"SPI","disable",3.082566375,0.000000042,,
"SPI","enable",3.082607125,0.000000042,,
"SPI","result",3.082607625,0.000007542,0xB5,0xFF
"SPI","result",3.082615625,0.000007542,0x00,0xFF
"SPI","disable",3.082624125,0.000000042,,
"SPI","enable",3.088780833,0.000000042,,
"SPI","result",3.088781333,0.000007542,0xB5,0x00
"SPI","result",3.088789333,0.000007542,0x00,0x5F
"SPI","disable",3.088797833,0.000000042,,
"SPI","enable",3.094769833,0.000000042,,
"SPI","result",3.094770333,0.000007542,0xB5,0x20
"SPI","result",3.094778333,0.000007542,0x00,0x2F
"SPI","disable",3.094786833,0.000000042,,
"SPI","enable",3.1007635,0.000000042,,
"SPI","result",3.100764,0.000007542,0xB5,0x20
"SPI","result",3.100772,0.000007542,0x00,0x2F
"SPI","disable",3.1007805,0.000000042,,
"SPI","enable",3.106759208,0.000000042,,
"SPI","result",3.106759708,0.000007542,0xB5,0x20
"SPI","result",3.106767708,0.000007542,0x00,0x2F
"SPI","disable",3.106776208,0.000000042,,
"SPI","enable",3.112755167,0.000000042,,
"SPI","result",3.112755667,0.000007542,0xB5,0x20
"SPI","result",3.112763667,0.000007542,0x00,0x2F
"SPI","disable",3.112772167,0.000000042,,
"SPI","enable",3.118745667,0.000000042,,
"SPI","result",3.118746167,0.000007542,0xB5,0x20
"SPI","result",3.118754167,0.000007542,0x00,0x2F
"SPI","disable",3.118762667,0.000000042,,
"SPI","enable",3.12474675,0.000000042,,
"SPI","result",3.12474725,0.000007542,0xB5,0x20
"SPI","result",3.12475525,0.000007542,0x00,0x2F
"SPI","disable",3.12476375,0.000000042,,
"SPI","enable",3.130726375,0.000000042,,
"SPI","result",3.130726875,0.000007542,0xB5,0x20
"SPI","result",3.130734875,0.000007542,0x00,0x2F
"SPI","disable",3.130743375,0.000000042,,
"SPI","enable",3.130778375,0.000000042,,
"SPI","result",3.130778875,0.000007542,0x36,0x2F
"SPI","disable",3.130787417,0.000000042,,
"SPI","enable",3.130824583,0.000000042,,
"SPI","result",3.130825083,0.000007542,0x3A,0x0F
"SPI","disable",3.130833583,0.000000042,,
"SPI","enable",3.13087075,0.000000042,,
"SPI","result",3.13087125,0.000007542,0x34,0x0F
"SPI","disable",3.130879792,0.000000042,,
"SPI","enable",3.130920542,0.000000042,,
"SPI","result",3.130921,0.000007583,0xB5,0x40
"SPI","result",3.130929042,0.000007542,0x00,0x4F
"SPI","disable",3.130937542,0.000000042,,
"SPI","enable",3.13673175,0.000000042,,
"SPI","result",3.13673225,0.000007542,0xB5,0x10
"SPI","result",3.13674025,0.000007542,0x00,0x5F
"SPI","disable",3.13674875,0.000000042,,
"SPI","enable",3.142724167,0.000000042,,
"SPI","result",3.142724667,0.000007542,0xB5,0x20
"SPI","result",3.142732667,0.000007542,0x00,0x2F
"SPI","disable",3.142741167,0.000000042,,
"SPI","enable",3.148676917,0.000000042,,
"SPI","result",3.148677375,0.000007583,0xB5,0x20
"SPI","result",3.148685417,0.000007542,0x00,0x2F
"SPI","disable",3.148693917,0.000000042,,
"SPI","enable",3.154670333,0.000000042,,
"SPI","result",3.154670833,0.000007542,0xB5,0x20
"SPI","result",3.154678833,0.000007583,0x00,0x2F
"SPI","disable",3.154687375,0.000000042,,
"SPI","enable",3.160663833,0.000000042,,
"SPI","result",3.160664333,0.000007542,0xB5,0x20
"SPI","result",3.160672333,0.000007542,0x00,0x2F
"SPI","disable",3.160680833,0.000000042,,
"SPI","enable",3.166660292,0.000000042,,
"SPI","result",3.166660792,0.000007542,0xB5,0x20
"SPI","result",3.166668792,0.000007542,0x00,0x2F
"SPI","disable",3.166677292,0.000000042,,
"SPI","enable",3.172634125,0.000000042,,
"SPI","result",3.172634625,0.000007542,0xB5,0x20
"SPI","result",3.172642625,0.000007542,0x00,0x2F
"SPI","disable",3.172651125,0.000000042,,
"SPI","enable",3.178641667,0.000000042,,
"SPI","result",3.178642167,0.000007542,0xB5,0x20
"SPI","result",3.178650167,0.000007542,0x00,0x2F
"SPI","disable",3.178658667,0.000000042,,
"SPI","enable",3.1786965,0.000000042,,
"SPI","result",3.178697,0.000007542,0x36,0x2F
"SPI","disable",3.178705542,0.000000042,,
"SPI","enable",3.178742708,0.000000042,,
"SPI","result",3.178743208,0.000007542,0x3A,0x0F
"SPI","disable",3.178751708,0.000000042,,
"SPI","enable",3.178788875,0.000000042,,
"SPI","result",3.178789375,0.000007542,0x34,0x0F
"SPI","disable",3.178797875,0.000000042,,
"SPI","enable",3.178838625,0.000000042,,
"SPI","result",3.178839125,0.000007542,0xB5,0x40
"SPI","result",3.178847125,0.000007542,0x00,0x4F
"SPI","disable",3.178855625,0.000000042,,
"SPI","enable",3.184628042,0.000000042,,
"SPI","result",3.184628542,0.000007542,0xB5,0x10
"SPI","result",3.184636542,0.000007542,0x00,0x5F
"SPI","disable",3.184645042,0.000000042,,
"SPI","enable",3.190626333,0.000000042,,
"SPI","result",3.190626833,0.000007542,0xB5,0x20
"SPI","result",3.190634833,0.000007542,0x00,0x2F
"SPI","disable",3.190643375,0.000000042,,
"SPI","enable",3.196636583,0.000000042,,
"SPI","result",3.196637083,0.000007542,0xB5,0x20
"SPI","result",3.196645083,0.000007542,0x00,0x2F
"SPI","disable",3.196653583,0.000000042,,
"SPI","enable",3.202588292,0.000000042,,
"SPI","result",3.202588792,0.000007542,0xB5,0x20
"SPI","result",3.202596792,0.000007542,0x00,0x2F
"SPI","disable",3.202605292,0.000000042,,
"SPI","enable",3.208580333,0.000000042,,
"SPI","result",3.208580833,0.000007542,0xB5,0x20
"SPI","result",3.208588833,0.000007542,0x00,0x2F
"SPI","disable",3.208597375,0.000000042,,
"SPI","enable",3.214574167,0.000000042,,
"SPI","result",3.214574667,0.000007542,0xB5,0x20
"SPI","result",3.214582667,0.000007542,0x00,0x2F
"SPI","disable",3.214591208,0.000000042,,
"SPI","enable",3.220550375,0.000000042,,
"SPI","result",3.220550875,0.000007542,0xB5,0x20
"SPI","result",3.220558875,0.000007542,0x00,0x2F
"SPI","disable",3.220567375,0.000000042,,
"SPI","enable",3.226552875,0.000000042,,
"SPI","result",3.226553375,0.000007542,0xB5,0x20
"SPI","result",3.226561375,0.000007542,0x00,0x2F
"SPI","disable",3.226569875,0.000000042,,
"SPI","enable",3.233039167,0.000000042,,
"SPI","result",3.233039667,0.000007542,0xB5,0x20
"SPI","result",3.233047667,0.000007542,0x00,0x2F
"SPI","disable",3.233056208,0.000000042,,
"SPI","enable",3.233094583,0.000000042,,
"SPI","result",3.233095083,0.000007542,0xBB,0x20
"SPI","result",3.233103083,0.000007542,0x00,0x2F
"SPI","disable",3.233111583,0.000000042,,
"SPI","enable",3.233149958,0.000000042,,
"SPI","result",3.233150458,0.000007542,0xB8,0x20
"SPI","result",3.233158458,0.000007542,0x00,0x2F
"SPI","disable",3.233166958,0.000000042,,
"SPI","enable",3.233205375,0.000000042,,
"SPI","result",3.233205875,0.000007542,0x96,0x20
"SPI","result",3.233213875,0.000007542,0x00,0x07
"SPI","disable",3.233222375,0.000000042,,
"SPI","enable",3.23326075,0.000000042,,
"SPI","result",3.23326125,0.000007542,0x97,0x20
"SPI","result",3.23326925,0.000007542,0x00,0x30
"SPI","disable",3.23327775,0.000000042,,
"SPI","enable",3.245421375,0.000000042,,
"SPI","result",3.245421875,0.000007542,0x30,0x2F
"SPI","disable",3.245430375,0.000000042,,
"SPI","enable",3.245496125,0.000000042,,
"SPI","result",3.245496625,0.000007542,0x00,0x0F
"SPI","result",3.245504625,0.000007542,0x06,0x0F
"SPI","disable",3.245513125,0.000000042,,
"SPI","enable",3.245550542,0.000000042,,
"SPI","result",3.245551042,0.000007542,0x01,0x0F
"SPI","result",3.245559042,0.000007542,0x2E,0x0F
"SPI","disable",3.245567542,0.000000042,,
"SPI","enable",3.245602542,0.000000042,,
"SPI","result",3.245603042,0.000007542,0x02,0x0F
"SPI","result",3.245611042,0.000007542,0x00,0x0F
